Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"60.100","109","0.0400","-0.00092","0.00300"
"60.200","109","0.0401","-0.00092","0.00300"
"60.300","109","0.0402","-0.00092","0.00301"
"60.400","109","0.0402","-0.00092","0.00301"
"60.500","109","0.0403","-0.00092","0.00302"
"60.600","109","0.0404","-0.00092","0.00302"
"60.700","110","0.0404","-0.00092","0.00303"
"60.800","110","0.0405","-0.00092","0.00303"
"60.900","110","0.0406","-0.00092","0.00304"
"61.000","110","0.0406","-0.00092","0.00304"
"61.100","110","0.0407","-0.00092","0.00304"
"61.200","110","0.0408","-0.00092","0.00305"
"61.300","110","0.0408","-0.00092","0.00305"
"61.400","110","0.0409","-0.00092","0.00306"
"61.500","111","0.0410","-0.00092","0.00306"
"61.600","111","0.0410","-0.00092","0.00307"
"61.700","111","0.0411","-0.00092","0.00307"
"61.800","111","0.0412","-0.00092","0.00307"
"61.900","111","0.0412","-0.00092","0.00308"
"62.000","112","0.0413","-0.00092","0.00308"
"62.100","112","0.0414","-0.00092","0.00309"
"62.200","112","0.0414","-0.00092","0.00309"
"62.300","112","0.0415","-0.00092","0.00310"
"62.400","112","0.0416","-0.00092","0.00310"
"62.500","112","0.0416","-0.00092","0.00311"
"62.600","113","0.0417","-0.00092","0.00311"
"62.700","113","0.0418","-0.00092","0.00311"
"62.800","113","0.0418","-0.00092","0.00312"
"62.900","113","0.0419","-0.00092","0.00312"
"63.000","113","0.0420","-0.00092","0.00313"
"63.100","113","0.0420","-0.00092","0.00313"
"63.200","114","0.0421","-0.00092","0.00314"
"63.300","114","0.0422","-0.00092","0.00314"
"63.400","114","0.0422","-0.00092","0.00314"
"63.500","114","0.0423","-0.00092","0.00315"
"63.600","114","0.0424","-0.00092","0.00315"
"63.700","114","0.0424","-0.00092","0.00316"
"63.800","114","0.0425","-0.00092","0.00316"
"63.900","114","0.0426","-0.00092","0.00317"
"64.000","115","0.0426","-0.00092","0.00317"
"64.100","115","0.0427","-0.00092","0.00317"
"64.200","115","0.0428","-0.00092","0.00318"
"64.300","115","0.0428","-0.00092","0.00318"
"64.400","115","0.0429","-0.00092","0.00319"
"64.500","115","0.0430","-0.00092","0.00319"
"64.600","116","0.0430","-0.00092","0.00320"
"64.700","116","0.0431","-0.00092","0.00320"
"64.800","116","0.0432","-0.00092","0.00321"
"64.900","116","0.0432","-0.00092","0.00321"
"65.000","116","0.0433","-0.00092","0.00321"
"65.100","116","0.0434","-0.00092","0.00322"
"65.200","116","0.0434","-0.00092","0.00322"
"65.300","117","0.0435","-0.00092","0.00323"
"65.400","117","0.0436","-0.00092","0.00323"
"65.500","117","0.0436","-0.00092","0.00324"
"65.600","117","0.0437","-0.00092","0.00324"
"65.700","117","0.0438","-0.00092","0.00325"
"65.800","117","0.0438","-0.00092","0.00325"
"65.900","118","0.0439","-0.00092","0.00325"
"66.000","118","0.0440","-0.00092","0.00326"
"66.100","118","0.0440","-0.00092","0.00326"
"66.200","118","0.0441","-0.00092","0.00327"
"66.300","118","0.0442","-0.00092","0.00327"
"66.400","118","0.0442","-0.00092","0.00328"
"66.500","119","0.0443","-0.00092","0.00328"
"66.600","119","0.0444","-0.00092","0.00329"
"66.700","119","0.0444","-0.00092","0.00329"
"66.800","119","0.0445","-0.00092","0.00330"
"66.900","119","0.0446","-0.00092","0.00330"
"67.000","120","0.0446","-0.00092","0.00330"
"67.100","120","0.0447","-0.00092","0.00331"
"67.200","120","0.0448","-0.00092","0.00331"
"67.300","120","0.0448","-0.00092","0.00332"
"67.400","120","0.0449","-0.00092","0.00332"
"67.500","120","0.0450","-0.00092","0.00333"
"67.600","120","0.0450","-0.00092","0.00333"
"67.700","120","0.0451","-0.00092","0.00334"
"67.800","121","0.0452","-0.00092","0.00334"
"67.900","121","0.0452","-0.00092","0.00335"
"68.000","121","0.0453","-0.00092","0.00335"
"68.100","121","0.0454","-0.00092","0.00336"
"68.200","121","0.0454","-0.00092","0.00336"
"68.300","121","0.0455","-0.00092","0.00336"
"68.400","122","0.0456","-0.00092","0.00337"
"68.500","122","0.0456","-0.00092","0.00337"
"68.600","122","0.0457","-0.00092","0.00338"
"68.700","122","0.0458","-0.00092","0.00338"
"68.800","122","0.0458","-0.00092","0.00339"
"68.900","122","0.0459","-0.00092","0.00339"
"69.000","123","0.0460","-0.00092","0.00340"
"69.100","123","0.0460","-0.00092","0.00340"
"69.200","123","0.0461","-0.00092","0.00341"
"69.300","123","0.0462","-0.00092","0.00341"
"69.400","123","0.0462","-0.00092","0.00341"
"69.500","123","0.0463","-0.00092","0.00342"
"69.600","124","0.0464","-0.00092","0.00342"
"69.700","124","0.0464","-0.00092","0.00343"
"69.800","124","0.0465","-0.00092","0.00343"
"69.900","124","0.0466","-0.00092","0.00344"
"70.000","124","0.0466","-0.00092","0.00344"
"70.100","124","0.0467","-0.00092","0.00345"
"70.200","125","0.0468","-0.00092","0.00345"
"70.300","125","0.0468","-0.00092","0.00346"
"70.400","125","0.0469","-0.00092","0.00346"
"70.500","125","0.0470","-0.00092","0.00346"
"70.600","125","0.0470","-0.00092","0.00347"
"70.700","126","0.0471","-0.00092","0.00347"
"70.800","126","0.0472","-0.00092","0.00348"
"70.900","126","0.0472","-0.00092","0.00348"
"71.000","126","0.0473","-0.00092","0.00349"
"71.100","126","0.0474","-0.00092","0.00349"
"71.200","126","0.0474","-0.00092","0.00350"
"71.300","127","0.0475","-0.00092","0.00350"
"71.400","127","0.0476","-0.00092","0.00350"
"71.500","127","0.0476","-0.00092","0.00351"
"71.600","127","0.0477","-0.00092","0.00352"
"71.700","127","0.0478","-0.00092","0.00352"
"71.800","127","0.0478","-0.00092","0.00352"
"71.900","128","0.0479","-0.00092","0.00353"
"72.000","128","0.0480","-0.00092","0.00353"
"72.100","128","0.0480","-0.00092","0.00354"
"72.200","128","0.0481","-0.00092","0.00354"
"72.300","128","0.0482","-0.00092","0.00355"
"72.400","128","0.0482","-0.00092","0.00355"
"72.500","129","0.0483","-0.00092","0.00356"
"72.600","129","0.0484","-0.00092","0.00356"
"72.700","129","0.0484","-0.00092","0.00357"
"72.800","129","0.0485","-0.00092","0.00357"
"72.900","129","0.0486","-0.00092","0.00357"
"73.000","130","0.0486","-0.00092","0.00358"
"73.100","130","0.0487","-0.00092","0.00358"
"73.200","130","0.0488","-0.00092","0.00359"
"73.300","130","0.0488","-0.00092","0.00359"
"73.400","130","0.0489","-0.00092","0.00360"
"73.500","130","0.0490","-0.00092","0.00360"
"73.600","130","0.0490","-0.00092","0.00361"
"73.700","131","0.0491","-0.00092","0.00361"
"73.800","131","0.0492","-0.00092","0.00362"
"73.900","131","0.0492","-0.00092","0.00362"
"74.000","131","0.0493","-0.00092","0.00363"
"74.100","131","0.0494","-0.00092","0.00363"
"74.200","132","0.0494","-0.00092","0.00364"
"74.300","132","0.0495","-0.00092","0.00364"
"74.400","132","0.0496","-0.00092","0.00365"
"74.500","132","0.0496","-0.00092","0.00365"
"74.600","132","0.0497","-0.00092","0.00366"
"74.700","132","0.0498","-0.00092","0.00366"
"74.800","133","0.0498","-0.00092","0.00366"
"74.900","133","0.0499","-0.00092","0.00367"
"75.000","133","0.0500","-0.00092","0.00367"
"75.100","133","0.0500","-0.00092","0.00368"
"75.200","133","0.0501","-0.00092","0.00368"
"75.300","134","0.0502","-0.00092","0.00369"
"75.400","134","0.0502","-0.00092","0.00369"
"75.500","134","0.0503","-0.00092","0.00370"
"75.600","134","0.0504","-0.00092","0.00370"
"75.700","134","0.0504","-0.00092","0.00371"
"75.800","135","0.0505","-0.00092","0.00371"
"75.900","135","0.0506","-0.00092","0.00372"
"76.000","135","0.0506","-0.00092","0.00372"
"76.100","135","0.0507","-0.00092","0.00373"
"76.200","135","0.0508","-0.00092","0.00373"
"76.300","135","0.0508","-0.00092","0.00374"
"76.400","136","0.0509","-0.00092","0.00374"
"76.500","136","0.0510","-0.00092","0.00375"
"76.600","136","0.0510","-0.00092","0.00375"
"76.700","136","0.0511","-0.00092","0.00375"
"76.800","136","0.0512","-0.00092","0.00376"
"76.900","136","0.0512","-0.00092","0.00377"
"77.000","137","0.0513","-0.00092","0.00377"
"77.100","137","0.0514","-0.00092","0.00378"
"77.200","137","0.0514","-0.00092","0.00378"
"77.300","137","0.0515","-0.00092","0.00379"
"77.400","137","0.0516","-0.00092","0.00379"
"77.500","138","0.0516","-0.00092","0.00380"
"77.600","138","0.0517","-0.00092","0.00380"
"77.700","138","0.0518","-0.00092","0.00381"
"77.800","138","0.0518","-0.00092","0.00381"
"77.900","138","0.0519","-0.00092","0.00382"
"78.000","139","0.0520","-0.00092","0.00382"
"78.100","139","0.0520","-0.00092","0.00382"
"78.200","139","0.0521","-0.00092","0.00383"
"78.300","139","0.0522","-0.00092","0.00383"
"78.400","139","0.0522","-0.00092","0.00384"
"78.500","140","0.0523","-0.00092","0.00385"
"78.600","140","0.0524","-0.00092","0.00385"
"78.700","140","0.0524","-0.00092","0.00385"
"78.800","140","0.0525","-0.00092","0.00386"
"78.900","140","0.0526","-0.00092","0.00387"
"79.000","141","0.0526","-0.00092","0.00387"
"79.100","141","0.0527","-0.00092","0.00387"
"79.200","141","0.0528","-0.00092","0.00388"
"79.300","141","0.0528","-0.00092","0.00388"
"79.400","141","0.0529","-0.00092","0.00389"
"79.500","141","0.0530","-0.00092","0.00389"
"79.600","142","0.0530","-0.00092","0.00390"
"79.700","142","0.0531","-0.00092","0.00390"
"79.800","142","0.0532","-0.00092","0.00391"
"79.900","142","0.0532","-0.00092","0.00391"
"80.000","142","0.0533","-0.00092","0.00392"
"80.100","143","0.0534","-0.00092","0.00392"
"80.200","143","0.0534","-0.00092","0.00393"
"80.300","143","0.0535","-0.00092","0.00393"
"80.400","143","0.0536","-0.00092","0.00394"
"80.500","143","0.0536","-0.00092","0.00394"
"80.600","143","0.0537","-0.00092","0.00395"
"80.700","144","0.0538","-0.00092","0.00395"
"80.800","144","0.0538","-0.00092","0.00396"
"80.900","144","0.0539","-0.00092","0.00396"
"81.000","144","0.0540","-0.00092","0.00396"
"81.100","145","0.0540","-0.00092","0.00397"
"81.200","145","0.0541","-0.00092","0.00398"
"81.300","145","0.0542","-0.00092","0.00398"
"81.400","145","0.0542","-0.00092","0.00399"
"81.500","145","0.0543","-0.00092","0.00399"
"81.600","145","0.0544","-0.00092","0.00400"
"81.700","146","0.0544","-0.00092","0.00400"
"81.800","146","0.0545","-0.00092","0.00400"
"81.900","146","0.0546","-0.00092","0.00401"
"82.000","146","0.0546","-0.00092","0.00401"
"82.100","146","0.0547","-0.00092","0.00402"
"82.200","147","0.0548","-0.00092","0.00402"
"82.300","147","0.0548","-0.00092","0.00403"
"82.400","147","0.0549","-0.00092","0.00403"
"82.500","147","0.0550","-0.00092","0.00404"
"82.600","147","0.0550","-0.00092","0.00405"
"82.700","148","0.0551","-0.00092","0.00405"
"82.800","148","0.0552","-0.00092","0.00405"
"82.900","148","0.0552","-0.00092","0.00406"
"83.000","148","0.0553","-0.00092","0.00406"
"83.100","148","0.0554","-0.00092","0.00407"
"83.200","149","0.0554","-0.00092","0.00407"
"83.300","149","0.0555","-0.00092","0.00408"
"83.400","149","0.0556","-0.00092","0.00408"
"83.500","149","0.0556","-0.00092","0.00409"
"83.600","149","0.0557","-0.00092","0.00409"
"83.700","150","0.0558","-0.00092","0.00410"
"83.800","150","0.0558","-0.00092","0.00410"
"83.900","150","0.0559","-0.00092","0.00411"
"84.000","150","0.0560","-0.00092","0.00411"
"84.100","150","0.0560","-0.00092","0.00412"
"84.200","151","0.0561","-0.00092","0.00412"
"84.300","151","0.0562","-0.00092","0.00413"
"84.400","151","0.0562","-0.00092","0.00413"
"84.500","151","0.0563","-0.00092","0.00414"
"84.600","152","0.0564","-0.00092","0.00414"
"84.700","152","0.0564","-0.00092","0.00415"
"84.800","152","0.0565","-0.00092","0.00415"
"84.900","152","0.0566","-0.00092","0.00416"
"85.000","152","0.0566","-0.00092","0.00416"
"85.100","153","0.0567","-0.00092","0.00417"
"85.200","153","0.0568","-0.00092","0.00417"
"85.300","153","0.0568","-0.00092","0.00418"
"85.400","153","0.0569","-0.00092","0.00418"
"85.500","153","0.0570","-0.00092","0.00419"
"85.600","153","0.0570","-0.00092","0.00419"
"85.700","154","0.0571","-0.00092","0.00420"
"85.800","154","0.0572","-0.00092","0.00420"
"85.900","154","0.0572","-0.00092","0.00421"
"86.000","154","0.0573","-0.00092","0.00421"
"86.100","155","0.0574","-0.00092","0.00422"
"86.200","155","0.0574","-0.00092","0.00422"
"86.300","155","0.0575","-0.00092","0.00423"
"86.400","155","0.0576","-0.00092","0.00423"
"86.500","155","0.0576","-0.00092","0.00424"
"86.600","155","0.0577","-0.00092","0.00424"
"86.700","156","0.0578","-0.00092","0.00425"
"86.800","156","0.0578","-0.00092","0.00425"
"86.900","156","0.0579","-0.00092","0.00426"
"87.000","156","0.0580","-0.00092","0.00426"
"87.100","157","0.0580","-0.00092","0.00427"
"87.200","157","0.0581","-0.00092","0.00427"
"87.300","157","0.0582","-0.00092","0.00428"
"87.400","157","0.0582","-0.00092","0.00428"
"87.500","157","0.0583","-0.00092","0.00429"
"87.600","158","0.0584","-0.00092","0.00429"
"87.700","158","0.0584","-0.00092","0.00430"
"87.800","158","0.0585","-0.00092","0.00430"
"87.900","158","0.0586","-0.00092","0.00431"
"88.000","158","0.0586","-0.00092","0.00431"
"88.100","159","0.0587","-0.00092","0.00432"
"88.200","159","0.0588","-0.00092","0.00432"
"88.300","159","0.0588","-0.00092","0.00433"
"88.400","159","0.0589","-0.00092","0.00433"
"88.500","159","0.0590","-0.00092","0.00434"
"88.600","160","0.0590","-0.00092","0.00434"
"88.700","160","0.0591","-0.00092","0.00435"
"88.800","160","0.0592","-0.00092","0.00435"
"88.900","160","0.0592","-0.00092","0.00436"
"89.000","161","0.0593","-0.00092","0.00436"
"89.100","161","0.0594","-0.00092","0.00437"
"89.200","161","0.0594","-0.00092","0.00437"
"89.300","161","0.0595","-0.00092","0.00438"
"89.400","161","0.0596","-0.00092","0.00438"
"89.500","162","0.0596","-0.00092","0.00439"
"89.600","162","0.0597","-0.00092","0.00439"
"89.700","162","0.0598","-0.00092","0.00440"
"89.800","162","0.0598","-0.00092","0.00440"
"89.900","162","0.0599","-0.00092","0.00441"
"90.000","163","0.0600","-0.00092","0.00441"
"90.100","163","0.0600","-0.00092","0.00442"
"90.200","163","0.0601","-0.00092","0.00442"
"90.300","163","0.0602","-0.00092","0.00442"
"90.400","163","0.0602","-0.00092","0.00443"
"90.500","164","0.0603","-0.00092","0.00444"
"90.600","164","0.0604","-0.00092","0.00444"
"90.700","164","0.0604","-0.00092","0.00445"
"90.800","164","0.0605","-0.00092","0.00445"
"90.900","165","0.0606","-0.00092","0.00446"
"91.000","165","0.0606","-0.00092","0.00446"
"91.100","165","0.0607","-0.00092","0.00446"
"91.200","165","0.0608","-0.00092","0.00447"
"91.300","165","0.0608","-0.00092","0.00447"
"91.400","166","0.0609","-0.00092","0.00448"
"91.500","166","0.0610","-0.00092","0.00448"
"91.600","166","0.0610","-0.00092","0.00449"
"91.700","166","0.0611","-0.00092","0.00449"
"91.800","167","0.0612","-0.00092","0.00450"
"91.900","167","0.0612","-0.00092","0.00450"
"92.000","167","0.0613","-0.00092","0.00451"
"92.100","167","0.0614","-0.00092","0.00451"
"92.200","167","0.0614","-0.00092","0.00452"
"92.300","168","0.0615","-0.00092","0.00452"
"92.400","168","0.0616","-0.00092","0.00453"
"92.500","168","0.0616","-0.00092","0.00453"
"92.600","168","0.0617","-0.00092","0.00454"
"92.700","169","0.0618","-0.00092","0.00454"
"92.800","169","0.0618","-0.00092","0.00455"
"92.900","169","0.0619","-0.00092","0.00455"
"93.000","169","0.0620","-0.00092","0.00456"
"93.100","169","0.0620","-0.00092","0.00456"
"93.200","170","0.0621","-0.00092","0.00457"
"93.300","170","0.0622","-0.00092","0.00457"
"93.400","170","0.0622","-0.00092","0.00458"
"93.500","170","0.0623","-0.00092","0.00458"
"93.600","171","0.0624","-0.00092","0.00459"
"93.700","171","0.0624","-0.00092","0.00459"
"93.800","171","0.0625","-0.00092","0.00460"
"93.900","171","0.0626","-0.00092","0.00460"
"94.000","172","0.0626","-0.00092","0.00461"
"94.100","172","0.0627","-0.00092","0.00461"
"94.200","172","0.0628","-0.00092","0.00462"
"94.300","172","0.0628","-0.00092","0.00462"
"94.400","172","0.0629","-0.00092","0.00463"
"94.500","173","0.0630","-0.00092","0.00463"
"94.600","173","0.0630","-0.00092","0.00464"
"94.700","173","0.0631","-0.00092","0.00464"
"94.800","173","0.0632","-0.00092","0.00465"
"94.900","174","0.0632","-0.00092","0.00465"
"95.000","174","0.0633","-0.00092","0.00466"
"95.100","174","0.0634","-0.00092","0.00463"
"95.200","174","0.0634","-0.00092","0.00463"
"95.300","175","0.0635","-0.00092","0.00463"
"95.400","175","0.0636","-0.00092","0.00464"
"95.500","175","0.0636","-0.00092","0.00464"
"95.600","175","0.0637","-0.00092","0.00465"
"95.700","176","0.0638","-0.00092","0.00465"
"95.800","176","0.0638","-0.00092","0.00466"
"95.900","176","0.0639","-0.00092","0.00466"
"96.000","176","0.0640","-0.00092","0.00466"
"96.100","176","0.0640","-0.00092","0.00467"
"96.200","177","0.0641","-0.00092","0.00467"
"96.300","177","0.0642","-0.00092","0.00467"
"96.400","177","0.0642","-0.00092","0.00468"
"96.500","177","0.0643","-0.00092","0.00468"
"96.600","178","0.0644","-0.00092","0.00468"
"96.700","178","0.0644","-0.00092","0.00469"
"96.800","178","0.0645","-0.00092","0.00469"
"96.900","178","0.0646","-0.00092","0.00470"
"97.000","178","0.0646","-0.00092","0.00470"
"97.100","179","0.0647","-0.00092","0.00470"
"97.200","179","0.0648","-0.00092","0.00471"
"97.300","179","0.0648","-0.00092","0.00471"
"97.400","179","0.0649","-0.00092","0.00471"
"97.500","180","0.0650","-0.00092","0.00472"
"97.600","180","0.0650","-0.00092","0.00472"
"97.700","180","0.0651","-0.00092","0.00473"
"97.800","180","0.0652","-0.00092","0.00473"
"97.900","181","0.0652","-0.00092","0.00473"
"98.000","181","0.0653","-0.00092","0.00474"
"98.100","181","0.0654","-0.00092","0.00474"
"98.200","181","0.0654","-0.00092","0.00474"
"98.300","182","0.0655","-0.00092","0.00475"
"98.400","182","0.0656","-0.00092","0.00475"
"98.500","182","0.0656","-0.00092","0.00475"
"98.600","182","0.0657","-0.00092","0.00476"
"98.700","183","0.0658","-0.00092","0.00476"
"98.800","183","0.0658","-0.00092","0.00476"
"98.900","183","0.0659","-0.00092","0.00477"
"99.000","183","0.0660","-0.00092","0.00477"
"99.100","183","0.0660","-0.00092","0.00477"
"99.200","184","0.0661","-0.00092","0.00478"
"99.300","184","0.0662","-0.00092","0.00478"
"99.400","184","0.0662","-0.00092","0.00478"
"99.500","184","0.0663","-0.00092","0.00478"
"99.600","185","0.0664","-0.00092","0.00479"
"99.700","185","0.0664","-0.00092","0.00479"
"99.800","185","0.0665","-0.00092","0.00479"
"99.900","185","0.0666","-0.00092","0.00480"
"100.000","186","0.0666","-0.00092","0.00480"
"100.100","186","0.0667","-0.00092","0.00480"
"100.200","186","0.0668","-0.00092","0.00480"
"100.300","186","0.0668","-0.00092","0.00481"
"100.400","187","0.0669","-0.00092","0.00481"
"100.500","187","0.0670","-0.00092","0.00481"
"100.600","187","0.0670","-0.00092","0.00482"
"100.700","187","0.0671","-0.00092","0.00482"
"100.800","187","0.0672","-0.00092","0.00482"
"100.900","188","0.0672","-0.00092","0.00482"
"101.000","188","0.0673","-0.00092","0.00483"
"101.100","188","0.0674","-0.00092","0.00483"
"101.200","188","0.0674","-0.00092","0.00483"
"101.300","189","0.0675","-0.00092","0.00484"
"101.400","189","0.0676","-0.00092","0.00484"
"101.500","189","0.0676","-0.00092","0.00484"
"101.600","189","0.0677","-0.00092","0.00484"
"101.700","190","0.0678","-0.00092","0.00485"
"101.800","190","0.0678","-0.00092","0.00485"
"101.900","190","0.0679","-0.00092","0.00485"
"102.000","191","0.0680","-0.00092","0.00485"
"102.100","191","0.0680","-0.00092","0.00485"
"102.200","191","0.0681","-0.00092","0.00486"
"102.300","191","0.0682","-0.00092","0.00486"
"102.400","191","0.0682","-0.00092","0.00486"
"102.500","192","0.0683","-0.00092","0.00487"
"102.600","192","0.0684","-0.00092","0.00487"
"102.700","192","0.0684","-0.00092","0.00487"
"102.800","192","0.0685","-0.00092","0.00488"
"102.900","193","0.0686","-0.00092","0.00488"
"103.000","193","0.0686","-0.00092","0.00488"
"103.100","193","0.0687","-0.00092","0.00489"
"103.200","193","0.0688","-0.00092","0.00489"
"103.300","193","0.0688","-0.00092","0.00489"
"103.400","194","0.0689","-0.00092","0.00489"
"103.500","194","0.0690","-0.00092","0.00489"
"103.600","194","0.0690","-0.00092","0.00490"
"103.700","194","0.0691","-0.00092","0.00490"
"103.800","195","0.0692","-0.00092","0.00490"
"103.900","195","0.0692","-0.00092","0.00491"
"104.000","195","0.0693","-0.00092","0.00491"
"104.100","196","0.0694","-0.00092","0.00491"
"104.200","196","0.0694","-0.00092","0.00492"
"104.300","196","0.0695","-0.00092","0.00492"
"104.400","196","0.0696","-0.00092","0.00492"
"104.500","197","0.0696","-0.00092","0.00492"
"104.600","197","0.0697","-0.00092","0.00493"
"104.700","197","0.0698","-0.00092","0.00493"
"104.800","197","0.0698","-0.00092","0.00493"
"104.900","197","0.0699","-0.00092","0.00494"
"105.000","198","0.0700","-0.00092","0.00494"
"105.100","198","0.0700","-0.00092","0.00494"
"105.200","198","0.0701","-0.00092","0.00494"
"105.300","199","0.0702","-0.00092","0.00495"
"105.400","199","0.0702","-0.00092","0.00495"
"105.500","199","0.0703","-0.00092","0.00495"
"105.600","199","0.0704","-0.00092","0.00496"
"105.700","199","0.0704","-0.00092","0.00496"
"105.800","200","0.0705","-0.00092","0.00496"
"105.900","200","0.0706","-0.00092","0.00497"
"106.000","200","0.0706","-0.00092","0.00497"
"106.100","201","0.0707","-0.00092","0.00497"
"106.200","201","0.0708","-0.00092","0.00497"
"106.300","201","0.0708","-0.00092","0.00498"
"106.400","201","0.0709","-0.00092","0.00498"
"106.500","202","0.0710","-0.00092","0.00498"
"106.600","202","0.0710","-0.00092","0.00499"
"106.700","202","0.0711","-0.00092","0.00499"
"106.800","202","0.0712","-0.00092","0.00499"
"106.900","203","0.0712","-0.00092","0.00499"
"107.000","203","0.0713","-0.00092","0.00500"
"107.100","203","0.0714","-0.00092","0.00500"
"107.200","203","0.0714","-0.00092","0.00500"
"107.300","204","0.0715","-0.00092","0.00501"
"107.400","204","0.0716","-0.00092","0.00501"
"107.500","204","0.0716","-0.00092","0.00502"
"107.600","204","0.0717","-0.00092","0.00502"
"107.700","205","0.0718","-0.00092","0.00502"
"107.800","205","0.0718","-0.00092","0.00502"
"107.900","205","0.0719","-0.00092","0.00503"
"108.000","205","0.0720","-0.00092","0.00503"
"108.100","206","0.0720","-0.00092","0.00503"
"108.200","206","0.0721","-0.00092","0.00504"
"108.300","206","0.0722","-0.00092","0.00504"
"108.400","206","0.0722","-0.00092","0.00504"
"108.500","207","0.0723","-0.00092","0.00504"
"108.600","207","0.0724","-0.00092","0.00505"
"108.700","207","0.0724","-0.00092","0.00505"
"108.800","207","0.0725","-0.00092","0.00505"
"108.900","208","0.0726","-0.00092","0.00506"
"109.000","208","0.0726","-0.00092","0.00506"
"109.100","208","0.0727","-0.00092","0.00506"
"109.200","208","0.0728","-0.00092","0.00507"
"109.300","209","0.0728","-0.00092","0.00507"
"109.400","209","0.0729","-0.00092","0.00507"
"109.500","209","0.0730","-0.00092","0.00507"
"109.600","209","0.0730","-0.00092","0.00507"
"109.700","210","0.0731","-0.00092","0.00508"
"109.800","210","0.0732","-0.00092","0.00508"
"109.900","210","0.0732","-0.00092","0.00508"
"110.000","211","0.0733","-0.00092","0.00508"
"110.100","211","0.0734","-0.00092","0.00509"
"110.200","211","0.0734","-0.00092","0.00509"
"110.300","211","0.0735","-0.00092","0.00509"
"110.400","212","0.0736","-0.00092","0.00509"
"110.500","212","0.0736","-0.00092","0.00509"
"110.600","212","0.0737","-0.00092","0.00510"
"110.700","212","0.0738","-0.00092","0.00510"
"110.800","213","0.0738","-0.00092","0.00510"
"110.900","213","0.0739","-0.00092","0.00510"
"111.000","213","0.0740","-0.00092","0.00510"
"111.100","213","0.0740","-0.00092","0.00510"
"111.200","214","0.0741","-0.00092","0.00511"
"111.300","214","0.0742","-0.00092","0.00511"
"111.400","214","0.0742","-0.00092","0.00511"
"111.500","214","0.0743","-0.00092","0.00511"
"111.600","215","0.0744","-0.00092","0.00512"
"111.700","215","0.0744","-0.00092","0.00512"
"111.800","215","0.0745","-0.00092","0.00512"
"111.900","216","0.0746","-0.00092","0.00512"
"112.000","216","0.0746","-0.00092","0.00513"
"112.100","216","0.0747","-0.00092","0.00513"
"112.200","216","0.0748","-0.00092","0.00513"
"112.300","217","0.0748","-0.00092","0.00513"
"112.400","217","0.0749","-0.00092","0.00513"
"112.500","217","0.0750","-0.00092","0.00514"
"112.600","217","0.0750","-0.00092","0.00514"
"112.700","218","0.0751","-0.00092","0.00514"
"112.800","218","0.0752","-0.00092","0.00514"
"112.900","218","0.0752","-0.00092","0.00514"
"113.000","218","0.0753","-0.00092","0.00515"
"113.100","219","0.0754","-0.00092","0.00515"
"113.200","219","0.0754","-0.00092","0.00515"
"113.300","219","0.0755","-0.00092","0.00515"
"113.400","220","0.0756","-0.00092","0.00515"
"113.500","220","0.0756","-0.00092","0.00515"
"113.600","220","0.0757","-0.00092","0.00516"
"113.700","220","0.0758","-0.00092","0.00516"
"113.800","221","0.0758","-0.00092","0.00516"
"113.900","221","0.0759","-0.00092","0.00517"
"114.000","221","0.0760","-0.00092","0.00517"
"114.100","221","0.0760","-0.00092","0.00517"
"114.200","222","0.0761","-0.00092","0.00517"
"114.300","222","0.0762","-0.00092","0.00518"
"114.400","222","0.0762","-0.00092","0.00518"
"114.500","223","0.0763","-0.00092","0.00518"
"114.600","223","0.0764","-0.00092","0.00518"
"114.700","223","0.0764","-0.00092","0.00519"
"114.800","223","0.0765","-0.00092","0.00519"
"114.900","224","0.0766","-0.00092","0.00519"
"115.000","224","0.0766","-0.00092","0.00519"
"115.100","224","0.0767","-0.00092","0.00520"
"115.200","224","0.0768","-0.00092","0.00520"
"115.300","225","0.0768","-0.00092","0.00520"
"115.400","225","0.0769","-0.00092","0.00521"
"115.500","225","0.0770","-0.00092","0.00521"
"115.600","225","0.0770","-0.00092","0.00521"
"115.700","226","0.0771","-0.00092","0.00522"
"115.800","226","0.0772","-0.00092","0.00522"
"115.900","226","0.0772","-0.00092","0.00522"
"116.000","226","0.0773","-0.00092","0.00523"
"116.100","227","0.0774","-0.00092","0.00523"
"116.200","227","0.0774","-0.00092","0.00523"
"116.300","227","0.0775","-0.00092","0.00524"
"116.400","228","0.0776","-0.00092","0.00524"
"116.500","228","0.0776","-0.00092","0.00524"
"116.600","228","0.0777","-0.00092","0.00525"
"116.700","228","0.0778","-0.00092","0.00525"
"116.800","229","0.0778","-0.00092","0.00525"
"116.900","229","0.0779","-0.00092","0.00526"
"117.000","229","0.0780","-0.00092","0.00526"
"117.100","230","0.0780","-0.00092","0.00526"
"117.200","230","0.0781","-0.00092","0.00527"
"117.300","230","0.0782","-0.00092","0.00527"
"117.400","230","0.0782","-0.00092","0.00528"
"117.500","231","0.0783","-0.00092","0.00528"
"117.600","231","0.0784","-0.00092","0.00528"
"117.700","231","0.0784","-0.00092","0.00529"
"117.800","231","0.0785","-0.00092","0.00529"
"117.900","232","0.0786","-0.00092","0.00529"
"118.000","232","0.0786","-0.00092","0.00530"
"118.100","232","0.0787","-0.00092","0.00530"
