Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"69.700","4944","0.1161","0.00114","0.00140"
"69.800","4957","0.1163","0.00115","0.00140"
"69.900","4971","0.1165","0.00114","0.00140"
"70.000","4985","0.1166","0.00114","0.00141"
"70.100","5000","0.1168","0.00114","0.00141"
"70.200","5013","0.1170","0.00114","0.00142"
"70.300","5027","0.1171","0.00114","0.00142"
"70.400","5041","0.1173","0.00114","0.00142"
"70.500","5054","0.1175","0.00114","0.00142"
"70.600","5068","0.1176","0.00115","0.00143"
"70.700","5083","0.1178","0.00115","0.00143"
"70.800","5097","0.1180","0.00115","0.00144"
"70.900","5111","0.1181","0.00115","0.00144"
"71.000","5124","0.1183","0.00115","0.00144"
"71.100","5138","0.1185","0.00117","0.00145"
"71.200","5152","0.1186","0.00116","0.00145"
"71.300","5166","0.1188","0.00116","0.00146"
"71.400","5182","0.1190","0.00118","0.00146"
"71.500","5195","0.1191","0.00116","0.00147"
"71.600","5209","0.1193","0.00117","0.00147"
"71.700","5223","0.1195","0.00117","0.00147"
"71.800","5237","0.1196","0.00116","0.00148"
"71.900","5251","0.1198","0.00117","0.00148"
"72.000","5266","0.1200","0.00118","0.00149"
"72.100","5280","0.1201","0.00118","0.00149"
"72.200","5294","0.1203","0.00118","0.00149"
"72.300","5308","0.1205","0.00118","0.00150"
"72.400","5322","0.1206","0.00119","0.00150"
"72.500","5336","0.1208","0.00122","0.00150"
"72.600","5350","0.1210","0.00122","0.00151"
"72.700","5364","0.1211","0.00121","0.00151"
"72.800","5379","0.1213","0.00122","0.00152"
"72.900","5393","0.1215","0.00122","0.00152"
"73.000","5407","0.1216","0.00122","0.00152"
"73.100","5421","0.1218","0.00124","0.00153"
"73.200","5435","0.1220","0.00126","0.00153"
"73.300","5450","0.1221","0.00125","0.00154"
"73.400","5464","0.1223","0.00126","0.00154"
"73.500","5479","0.1225","0.00125","0.00154"
"73.600","5493","0.1226","0.00125","0.00155"
"73.700","5507","0.1228","0.00125","0.00155"
"73.800","5521","0.1230","0.00126","0.00156"
"73.900","5536","0.1231","0.00127","0.00156"
"74.000","5550","0.1233","0.00127","0.00156"
"74.100","5565","0.1235","0.00127","0.00157"
"74.200","5579","0.1236","0.00129","0.00157"
"74.300","5593","0.1238","0.00131","0.00158"
"74.400","5607","0.1240","0.00131","0.00158"
"74.500","5621","0.1241","0.00132","0.00158"
"74.600","5636","0.1243","0.00131","0.00159"
"74.700","5651","0.1245","0.00129","0.00159"
"74.800","5665","0.1246","0.00131","0.00160"
"74.900","5679","0.1248","0.00133","0.00160"
"75.000","5693","0.1250","0.00131","0.00160"
"75.100","5707","0.1251","0.00132","0.00161"
"75.200","5722","0.1253","0.00133","0.00161"
"75.300","5737","0.1255","0.00135","0.00162"
"75.400","5752","0.1256","0.00137","0.00162"
"75.500","5766","0.1258","0.00137","0.00162"
"75.600","5780","0.1260","0.00139","0.00163"
"75.700","5794","0.1261","0.00139","0.00163"
"75.800","5809","0.1263","0.00138","0.00164"
"75.900","5823","0.1265","0.00139","0.00164"
"76.000","5838","0.1266","0.00140","0.00165"
"76.100","5853","0.1268","0.00139","0.00165"
"76.200","5867","0.1270","0.00141","0.00165"
"76.300","5881","0.1271","0.00141","0.00166"
"76.400","5896","0.1273","0.00139","0.00166"
"76.500","5911","0.1275","0.00140","0.00167"
"76.600","5925","0.1276","0.00141","0.00167"
"76.700","5940","0.1278","0.00141","0.00167"
"76.800","5955","0.1280","0.00141","0.00168"
"76.900","5969","0.1281","0.00142","0.00168"
"77.000","5984","0.1283","0.00143","0.00169"
"77.100","5998","0.1285","0.00142","0.00169"
"77.200","6012","0.1286","0.00143","0.00169"
"77.300","6027","0.1288","0.00144","0.00170"
"77.400","6041","0.1290","0.00143","0.00170"
"77.500","6057","0.1291","0.00144","0.00171"
"77.600","6071","0.1293","0.00144","0.00171"
"77.700","6086","0.1295","0.00143","0.00172"
"77.800","6100","0.1296","0.00144","0.00172"
"77.900","6115","0.1298","0.00143","0.00172"
"78.000","6130","0.1300","0.00144","0.00173"
"78.100","6145","0.1301","0.00145","0.00173"
"78.200","6159","0.1303","0.00145","0.00174"
"78.300","6174","0.1305","0.00144","0.00174"
"78.400","6188","0.1306","0.00144","0.00174"
"78.500","6203","0.1308","0.00145","0.00175"
"78.600","6218","0.1310","0.00146","0.00175"
"78.700","6233","0.1311","0.00146","0.00176"
"78.800","6247","0.1313","0.00147","0.00176"
"78.900","6262","0.1315","0.00148","0.00177"
"79.000","6277","0.1316","0.00148","0.00177"
"79.100","6291","0.1318","0.00148","0.00177"
"79.200","6306","0.1320","0.00150","0.00178"
"79.300","6321","0.1321","0.00150","0.00178"
"79.400","6336","0.1323","0.00150","0.00179"
"79.500","6350","0.1325","0.00151","0.00179"
"79.600","6365","0.1326","0.00151","0.00180"
"79.700","6380","0.1328","0.00151","0.00180"
"79.800","6395","0.1330","0.00152","0.00180"
"79.900","6410","0.1331","0.00153","0.00181"
"80.000","6425","0.1333","0.00152","0.00181"
"80.100","6439","0.1335","0.00152","0.00182"
"80.200","6454","0.1336","0.00153","0.00182"
"80.300","6469","0.1338","0.00153","0.00182"
"80.400","6484","0.1340","0.00155","0.00183"
"80.500","6500","0.1341","0.00156","0.00183"
"80.600","6514","0.1343","0.00154","0.00184"
"80.700","6529","0.1345","0.00154","0.00184"
"80.800","6545","0.1346","0.00154","0.00185"
"80.900","6559","0.1348","0.00155","0.00185"
"81.000","6574","0.1350","0.00157","0.00186"
"81.100","6589","0.1351","0.00158","0.00186"
"81.200","6604","0.1353","0.00158","0.00186"
"81.300","6619","0.1355","0.00158","0.00187"
"81.400","6634","0.1356","0.00160","0.00187"
"81.500","6649","0.1358","0.00160","0.00188"
"81.600","6664","0.1360","0.00160","0.00188"
"81.700","6679","0.1361","0.00161","0.00189"
"81.800","6694","0.1363","0.00161","0.00189"
"81.900","6709","0.1365","0.00162","0.00189"
"82.000","6725","0.1366","0.00163","0.00190"
"82.100","6741","0.1368","0.00163","0.00190"
"82.200","6755","0.1370","0.00163","0.00191"
"82.300","6770","0.1371","0.00163","0.00191"
"82.400","6785","0.1373","0.00163","0.00192"
"82.500","6800","0.1375","0.00165","0.00192"
"82.600","6816","0.1376","0.00166","0.00193"
"82.700","6831","0.1378","0.00164","0.00193"
"82.800","6846","0.1380","0.00165","0.00193"
"82.900","6861","0.1381","0.00166","0.00194"
"83.000","6875","0.1383","0.00166","0.00194"
"83.100","6891","0.1385","0.00167","0.00195"
"83.200","6906","0.1386","0.00166","0.00195"
"83.300","6921","0.1388","0.00167","0.00196"
"83.400","6936","0.1390","0.00168","0.00196"
"83.500","6951","0.1391","0.00169","0.00196"
"83.600","6966","0.1393","0.00169","0.00197"
"83.700","6981","0.1395","0.00170","0.00197"
"83.800","6996","0.1396","0.00170","0.00198"
"83.900","7011","0.1398","0.00169","0.00198"
"84.000","7026","0.1400","0.00169","0.00199"
"84.100","7041","0.1401","0.00170","0.00199"
"84.200","7057","0.1403","0.00171","0.00200"
"84.300","7072","0.1405","0.00172","0.00200"
"84.400","7087","0.1406","0.00174","0.00200"
"84.500","7102","0.1408","0.00174","0.00201"
"84.600","7117","0.1410","0.00174","0.00201"
"84.700","7132","0.1411","0.00174","0.00202"
"84.800","7148","0.1413","0.00173","0.00202"
"84.900","7163","0.1415","0.00174","0.00203"
"85.000","7178","0.1416","0.00174","0.00203"
"85.100","7193","0.1418","0.00175","0.00204"
"85.200","7208","0.1420","0.00176","0.00204"
"85.300","7223","0.1421","0.00177","0.00205"
"85.400","7239","0.1423","0.00179","0.00205"
"85.500","7254","0.1425","0.00181","0.00206"
"85.600","7269","0.1426","0.00181","0.00206"
"85.700","7284","0.1428","0.00181","0.00207"
"85.800","7299","0.1430","0.00182","0.00207"
"85.900","7315","0.1431","0.00182","0.00208"
"86.000","7330","0.1433","0.00183","0.00208"
"86.100","7345","0.1435","0.00183","0.00209"
"86.200","7360","0.1436","0.00183","0.00209"
"86.300","7374","0.1438","0.00183","0.00210"
"86.400","7389","0.1440","0.00184","0.00210"
"86.500","7405","0.1441","0.00184","0.00211"
"86.600","7419","0.1443","0.00186","0.00212"
"86.700","7435","0.1445","0.00188","0.00212"
"86.800","7449","0.1446","0.00187","0.00213"
"86.900","7464","0.1448","0.00189","0.00213"
"87.000","7478","0.1450","0.00190","0.00214"
"87.100","7493","0.1451","0.00189","0.00215"
"87.200","7507","0.1453","0.00187","0.00215"
"87.300","7522","0.1455","0.00187","0.00216"
"87.400","7537","0.1456","0.00190","0.00217"
"87.500","7551","0.1458","0.00190","0.00218"
"87.600","7565","0.1460","0.00192","0.00218"
"87.700","7579","0.1461","0.00194","0.00219"
"87.800","7593","0.1463","0.00196","0.00220"
"87.900","7606","0.1465","0.00197","0.00221"
"88.000","7618","0.1466","0.00197","0.00221"
"88.100","7630","0.1468","0.00197","0.00222"
"88.200","7640","0.1470","0.00198","0.00223"
"88.300","7647","0.1471","0.00198","0.00224"
"88.400","7651","0.1473","0.00200","0.00226"
"88.500","7651","0.1475","0.00200","0.00227"
"88.600","7645","0.1476","0.00200","0.00229"
"88.700","7621","0.1478","0.00201","0.00230"
"88.779","7570","0.1479","0.00201","0.00229"
"88.814","7520","0.1480","0.00201","0.00227"
"88.841","7468","0.1480","0.00201","0.00225"
"88.870","7417","0.1481","0.00200","0.00222"
"88.912","7366","0.1481","0.00199","0.00220"
"89.006","7316","0.1483","0.00197","0.00218"
"89.106","7299","0.1485","0.00196","0.00217"
"89.206","7297","0.1486","0.00194","0.00217"
"89.306","7300","0.1488","0.00192","0.00217"
"89.406","7305","0.1490","0.00191","0.00217"
"89.506","7307","0.1491","0.00191","0.00217"
"89.606","7309","0.1493","0.00192","0.00217"
"89.706","7310","0.1495","0.00192","0.00217"
"89.806","7311","0.1496","0.00193","0.00217"
"89.906","7311","0.1498","0.00191","0.00217"
"90.006","7308","0.1500","0.00191","0.00217"
"90.106","7304","0.1501","0.00191","0.00216"
"90.206","7302","0.1503","0.00192","0.00216"
"90.306","7303","0.1505","0.00194","0.00216"
"90.406","7308","0.1506","0.00193","0.00216"
"90.506","7310","0.1508","0.00194","0.00216"
"90.606","7308","0.1510","0.00193","0.00216"
"90.706","7302","0.1511","0.00194","0.00215"
"90.806","7297","0.1513","0.00194","0.00215"
"90.906","7296","0.1515","0.00197","0.00215"
"91.006","7293","0.1516","0.00200","0.00215"
"91.106","7288","0.1518","0.00203","0.00215"
"91.206","7284","0.1520","0.00208","0.00215"
"91.306","7283","0.1521","0.00222","0.00215"
"91.406","7283","0.1523","0.00232","0.00215"
"91.506","7286","0.1525","0.00240","0.00215"
"91.606","7285","0.1526","0.00255","0.00215"
"91.706","7283","0.1528","0.00269","0.00215"
"91.806","7280","0.1530","0.00282","0.00216"
"91.906","7278","0.1531","0.00298","0.00218"
"92.006","7278","0.1533","0.00310","0.00223"
"92.106","7279","0.1535","0.00322","0.00229"
"92.206","7279","0.1536","0.00337","0.00237"
"92.306","7275","0.1538","0.00351","0.00248"
"92.406","7268","0.1540","0.00367","0.00260"
"92.506","7264","0.1541","0.00382","0.00273"
"92.606","7261","0.1543","0.00400","0.00286"
"92.706","7259","0.1545","0.00417","0.00300"
"92.806","7261","0.1546","0.00433","0.00313"
"92.906","7263","0.1548","0.00444","0.00326"
"93.006","7265","0.1550","0.00462","0.00339"
"93.106","7265","0.1551","0.00473","0.00353"
"93.206","7264","0.1553","0.00494","0.00367"
"93.306","7263","0.1555","0.00511","0.00382"
"93.406","7263","0.1556","0.00531","0.00397"
"93.506","7260","0.1558","0.00549","0.00412"
"93.507","7260","0.1558","0.00549","0.00412"
"93.607","7257","0.1560","0.00562","0.00429"
"93.707","7274","0.1562","0.00580","0.00446"
"93.807","7286","0.1565","0.00597","0.00465"
"93.907","7295","0.1567","0.00618","0.00485"
"94.007","7304","0.1570","0.00642","0.00505"
"94.107","7310","0.1572","0.00667","0.00525"
"94.207","7316","0.1575","0.00691","0.00545"
"94.307","7311","0.1577","0.00717","0.00560"
"94.407","7298","0.1580","0.00747","0.00579"
"94.507","7286","0.1582","0.00774","0.00605"
"94.607","7279","0.1585","0.00803","0.00630"
"94.707","7277","0.1587","0.00825","0.00654"
"94.807","7275","0.1590","0.00850","0.00678"
"94.907","7274","0.1592","0.00872","0.00701"
"95.007","7268","0.1595","0.00900","0.00725"
"95.107","7263","0.1597","0.00921","0.00749"
"95.207","7258","0.1600","0.00944","0.00774"
"95.307","7255","0.1602","0.00966","0.00799"
"95.407","7253","0.1605","0.00989","0.00823"
"95.507","7252","0.1607","0.01010","0.00846"
"95.607","7255","0.1610","0.01030","0.00869"
"95.707","7258","0.1612","0.01042","0.00892"
"95.807","7259","0.1615","0.01050","0.00916"
"95.907","7254","0.1617","0.01058","0.00941"
"96.007","7244","0.1620","0.01065","0.00968"
"96.107","7238","0.1622","0.01071","0.00994"
"96.207","7240","0.1625","0.01072","0.01016"
"96.307","7243","0.1627","0.01078","0.01035"
"96.407","7246","0.1630","0.01083","0.01050"
"96.507","7250","0.1632","0.01086","0.01061"
"96.607","7251","0.1635","0.01088","0.01071"
"96.707","7249","0.1637","0.01087","0.01079"
"96.807","7247","0.1640","0.01087","0.01084"
"96.907","7246","0.1642","0.01088","0.01090"
"97.007","7250","0.1645","0.01089","0.01095"
"97.107","7250","0.1647","0.01089","0.01101"
"97.207","7247","0.1650","0.01091","0.01106"
"97.307","7243","0.1652","0.01092","0.01111"
"97.407","7237","0.1655","0.01096","0.01116"
"97.507","7233","0.1657","0.01092","0.01120"
"97.607","7229","0.1660","0.01095","0.01123"
"97.707","7230","0.1662","0.01096","0.01126"
"97.807","7233","0.1665","0.01095","0.01129"
"97.907","7233","0.1667","0.01097","0.01131"
"98.007","7224","0.1670","0.01096","0.01134"
"98.107","7221","0.1672","0.01096","0.01136"
"98.207","7226","0.1675","0.01095","0.01138"
"98.307","7235","0.1677","0.01097","0.01141"
"98.407","7246","0.1680","0.01097","0.01144"
"98.507","7258","0.1682","0.01096","0.01148"
"98.607","7272","0.1685","0.01097","0.01152"
"98.707","7286","0.1687","0.01099","0.01156"
"98.807","7299","0.1690","0.01099","0.01161"
"98.907","7315","0.1692","0.01100","0.01166"
"99.007","7332","0.1695","0.01103","0.01171"
"99.107","7349","0.1697","0.01105","0.01177"
"99.207","7365","0.1700","0.01107","0.01183"
"99.307","7381","0.1702","0.01110","0.01189"
"99.407","7396","0.1705","0.01114","0.01195"
"99.507","7413","0.1707","0.01117","0.01201"
"99.607","7428","0.1710","0.01121","0.01207"
"99.707","7442","0.1712","0.01124","0.01213"
"99.807","7456","0.1715","0.01129","0.01219"
"99.907","7471","0.1717","0.01133","0.01226"
"100.007","7485","0.1720","0.01136","0.01232"
"100.107","7499","0.1722","0.01140","0.01238"
"100.207","7514","0.1725","0.01147","0.01244"
"100.307","7526","0.1727","0.01151","0.01250"
"100.407","7537","0.1730","0.01156","0.01256"
"100.507","7548","0.1732","0.01167","0.01261"
"100.607","7561","0.1735","0.01169","0.01267"
"100.707","7572","0.1737","0.01175","0.01273"
"100.807","7583","0.1740","0.01182","0.01279"
"100.907","7595","0.1742","0.01190","0.01285"
"101.007","7607","0.1745","0.01193","0.01290"
"101.107","7618","0.1747","0.01198","0.01297"
"101.207","7629","0.1750","0.01204","0.01303"
"101.307","7641","0.1752","0.01208","0.01309"
"101.407","7652","0.1755","0.01215","0.01315"
"101.507","7662","0.1757","0.01221","0.01321"
"101.607","7674","0.1760","0.01226","0.01327"
"101.707","7686","0.1762","0.01232","0.01333"
"101.807","7697","0.1765","0.01237","0.01339"
"101.907","7708","0.1767","0.01243","0.01346"
"102.007","7720","0.1770","0.01249","0.01352"
"102.107","7731","0.1772","0.01252","0.01358"
"102.207","7741","0.1775","0.01258","0.01365"
"102.307","7751","0.1777","0.01263","0.01371"
"102.407","7762","0.1780","0.01269","0.01377"
"102.507","7772","0.1782","0.01274","0.01383"
"102.607","7781","0.1785","0.01279","0.01389"
"102.707","7791","0.1787","0.01284","0.01395"
"102.807","7801","0.1790","0.01290","0.01401"
"102.907","7809","0.1792","0.01297","0.01407"
"103.007","7817","0.1795","0.01302","0.01412"
"103.107","7825","0.1797","0.01305","0.01418"
"103.207","7832","0.1800","0.01309","0.01423"
"103.307","7837","0.1802","0.01314","0.01428"
"103.407","7842","0.1805","0.01319","0.01432"
"103.507","7848","0.1807","0.01322","0.01437"
"103.607","7853","0.1810","0.01326","0.01441"
"103.707","7859","0.1812","0.01330","0.01445"
"103.807","7864","0.1815","0.01334","0.01449"
"103.907","7872","0.1817","0.01337","0.01453"
"104.007","7880","0.1820","0.01339","0.01457"
"104.107","7887","0.1822","0.01345","0.01462"
"104.207","7896","0.1825","0.01347","0.01466"
"104.307","7904","0.1827","0.01349","0.01470"
"104.407","7912","0.1830","0.01352","0.01474"
"104.507","7921","0.1832","0.01357","0.01479"
"104.607","7929","0.1835","0.01361","0.01483"
"104.707","7937","0.1837","0.01366","0.01488"
"104.807","7946","0.1840","0.01370","0.01492"
"104.907","7954","0.1842","0.01374","0.01497"
"105.007","7962","0.1845","0.01377","0.01501"
"105.107","7969","0.1847","0.01382","0.01506"
"105.207","7978","0.1850","0.01385","0.01511"
"105.307","7986","0.1852","0.01390","0.01516"
"105.407","7995","0.1855","0.01393","0.01520"
"105.507","8003","0.1857","0.01397","0.01525"
"105.607","8012","0.1860","0.01402","0.01530"
"105.707","8020","0.1862","0.01407","0.01535"
"105.807","8028","0.1865","0.01411","0.01540"
"105.907","8037","0.1867","0.01415","0.01543"
"106.007","8045","0.1870","0.01419","0.01548"
"106.107","8052","0.1872","0.01422","0.01552"
"106.207","8060","0.1875","0.01426","0.01557"
"106.307","8068","0.1877","0.01431","0.01562"
"106.407","8076","0.1880","0.01436","0.01567"
"106.507","8084","0.1882","0.01440","0.01572"
"106.607","8092","0.1885","0.01444","0.01577"
"106.707","8100","0.1887","0.01448","0.01581"
"106.807","8108","0.1890","0.01451","0.01586"
"106.907","8116","0.1892","0.01456","0.01591"
"107.007","8124","0.1895","0.01460","0.01596"
"107.107","8132","0.1897","0.01463","0.01601"
"107.207","8140","0.1900","0.01467","0.01606"
"107.307","8148","0.1902","0.01472","0.01610"
"107.407","8157","0.1905","0.01476","0.01615"
"107.507","8164","0.1907","0.01480","0.01620"
"107.607","8172","0.1910","0.01484","0.01625"
"107.707","8179","0.1912","0.01489","0.01630"
"107.807","8188","0.1915","0.01493","0.01634"
"107.907","8196","0.1917","0.01498","0.01639"
"108.007","8203","0.1920","0.01502","0.01644"
"108.107","8212","0.1922","0.01506","0.01648"
"108.207","8219","0.1925","0.01510","0.01653"
"108.307","8227","0.1927","0.01514","0.01658"
"108.407","8234","0.1930","0.01519","0.01663"
"108.507","8243","0.1932","0.01524","0.01667"
"108.607","8250","0.1935","0.01529","0.01672"
"108.707","8259","0.1937","0.01533","0.01677"
"108.807","8266","0.1940","0.01537","0.01682"
"108.907","8275","0.1942","0.01540","0.01687"
"109.007","8283","0.1945","0.01545","0.01692"
"109.107","8290","0.1947","0.01549","0.01697"
"109.207","8297","0.1950","0.01552","0.01702"
"109.307","8304","0.1952","0.01556","0.01707"
"109.407","8312","0.1955","0.01560","0.01712"
"109.507","8320","0.1957","0.01565","0.01717"
"109.607","8328","0.1960","0.01569","0.01722"
"109.707","8336","0.1962","0.01574","0.01726"
"109.807","8344","0.1965","0.01578","0.01731"
"109.907","8351","0.1967","0.01583","0.01736"
"110.007","8360","0.1970","0.01589","0.01741"
"110.107","8368","0.1972","0.01594","0.01746"
"110.207","8376","0.1975","0.01596","0.01751"
"110.307","8384","0.1977","0.01599","0.01756"
"110.407","8392","0.1980","0.01603","0.01761"
"110.507","8401","0.1982","0.01607","0.01766"
"110.607","8409","0.1985","0.01611","0.01771"
"110.707","8416","0.1987","0.01617","0.01776"
"110.807","8426","0.1990","0.01620","0.01781"
"110.907","8433","0.1992","0.01625","0.01786"
"111.007","8440","0.1995","0.01629","0.01792"
"111.107","8449","0.1997","0.01635","0.01797"
"111.207","8457","0.2000","0.01640","0.01802"
"111.307","8464","0.2002","0.01644","0.01807"
"111.407","8472","0.2005","0.01650","0.01812"
"111.507","8481","0.2007","0.01654","0.01817"
"111.607","8489","0.2010","0.01658","0.01822"
"111.707","8496","0.2012","0.01662","0.01828"
"111.807","8503","0.2015","0.01667","0.01833"
"111.907","8511","0.2017","0.01672","0.01838"
"112.007","8519","0.2020","0.01677","0.01843"
"112.107","8526","0.2022","0.01681","0.01848"
"112.207","8535","0.2025","0.01686","0.01853"
"112.307","8543","0.2027","0.01692","0.01858"
"112.407","8551","0.2030","0.01695","0.01863"
"112.507","8559","0.2032","0.01700","0.01868"
"112.607","8567","0.2035","0.01706","0.01874"
"112.707","8575","0.2037","0.01710","0.01879"
"112.807","8582","0.2040","0.01714","0.01884"
"112.907","8590","0.2042","0.01719","0.01889"
"113.007","8598","0.2045","0.01724","0.01894"
"113.107","8606","0.2047","0.01728","0.01900"
"113.207","8613","0.2050","0.01732","0.01905"
"113.307","8621","0.2052","0.01738","0.01910"
"113.407","8630","0.2055","0.01743","0.01915"
"113.507","8637","0.2057","0.01749","0.01920"
"113.607","8644","0.2060","0.01752","0.01925"
"113.707","8652","0.2062","0.01757","0.01930"
"113.807","8660","0.2065","0.01761","0.01936"
"113.907","8667","0.2067","0.01765","0.01941"
"114.007","8675","0.2070","0.01770","0.01946"
"114.107","8683","0.2072","0.01775","0.01951"
"114.207","8690","0.2075","0.01780","0.01956"
"114.307","8696","0.2077","0.01784","0.01961"
"114.407","8704","0.2080","0.01789","0.01966"
"114.507","8712","0.2082","0.01793","0.01972"
"114.607","8719","0.2085","0.01796","0.01977"
"114.707","8726","0.2087","0.01800","0.01982"
"114.807","8735","0.2090","0.01804","0.01987"
"114.907","8742","0.2092","0.01808","0.01992"
"115.007","8750","0.2095","0.01814","0.01997"
"115.107","8757","0.2097","0.01817","0.02002"
"115.207","8765","0.2100","0.01820","0.02007"
"115.307","8772","0.2102","0.01824","0.02012"
"115.407","8780","0.2105","0.01830","0.02017"
"115.507","8788","0.2107","0.01836","0.02023"
"115.607","8796","0.2110","0.01840","0.02028"
"115.707","8803","0.2112","0.01844","0.02033"
"115.807","8811","0.2115","0.01849","0.02038"
"115.907","8819","0.2117","0.01853","0.02043"
"116.007","8826","0.2120","0.01858","0.02049"
"116.107","8834","0.2122","0.01862","0.02054"
"116.207","8841","0.2125","0.01868","0.02059"
"116.307","8849","0.2127","0.01872","0.02064"
"116.407","8856","0.2130","0.01877","0.02069"
"116.507","8864","0.2132","0.01881","0.02074"
"116.607","8872","0.2135","0.01887","0.02080"
"116.707","8879","0.2137","0.01891","0.02085"
"116.807","8887","0.2140","0.01894","0.02090"
"116.907","8894","0.2142","0.01901","0.02096"
"117.007","8901","0.2145","0.01907","0.02100"
"117.107","8909","0.2147","0.01912","0.02105"
"117.207","8916","0.2150","0.01918","0.02106"
"117.307","8924","0.2152","0.01923","0.02111"
"117.407","8931","0.2155","0.01927","0.02116"
"117.507","8939","0.2157","0.01930","0.02122"
"117.607","8946","0.2160","0.01936","0.02127"
"117.707","8953","0.2162","0.01941","0.02132"
"117.807","8960","0.2165","0.01945","0.02137"
"117.907","8968","0.2167","0.01949","0.02142"
"118.007","8975","0.2170","0.01954","0.02147"
"118.107","8983","0.2172","0.01959","0.02153"
"118.207","8990","0.2175","0.01966","0.02158"
"118.307","8998","0.2177","0.01971","0.02163"
"118.407","9006","0.2180","0.01976","0.02169"
"118.507","9012","0.2182","0.01981","0.02174"
"118.607","9020","0.2185","0.01984","0.02179"
"118.707","9027","0.2187","0.01988","0.02184"
"118.807","9034","0.2190","0.01994","0.02189"
"118.907","9041","0.2192","0.01999","0.02195"
"119.007","9048","0.2195","0.02003","0.02200"
"119.107","9056","0.2197","0.02006","0.02205"
"119.207","9064","0.2200","0.02011","0.02210"
"119.307","9070","0.2202","0.02015","0.02216"
"119.407","9078","0.2205","0.02019","0.02221"
"119.507","9086","0.2207","0.02024","0.02226"
"119.607","9093","0.2210","0.02028","0.02231"
"119.707","9100","0.2212","0.02033","0.02237"
"119.807","9108","0.2215","0.02038","0.02242"
"119.907","9115","0.2217","0.02044","0.02247"
"120.007","9122","0.2220","0.02048","0.02253"
"120.107","9129","0.2222","0.02051","0.02258"
"120.207","9137","0.2225","0.02058","0.02264"
"120.307","9144","0.2227","0.02063","0.02269"
"120.407","9151","0.2230","0.02068","0.02274"
"120.507","9158","0.2232","0.02073","0.02279"
"120.607","9166","0.2235","0.02078","0.02285"
"120.707","9173","0.2237","0.02084","0.02290"
"120.807","9180","0.2240","0.02089","0.02295"
"120.907","9187","0.2242","0.02095","0.02301"
"121.007","9195","0.2245","0.02101","0.02306"
"121.107","9202","0.2247","0.02106","0.02311"
"121.207","9209","0.2250","0.02110","0.02317"
"121.307","9216","0.2252","0.02115","0.02322"
"121.407","9224","0.2255","0.02119","0.02327"
"121.507","9230","0.2257","0.02123","0.02333"
"121.607","9238","0.2260","0.02127","0.02338"
"121.707","9245","0.2262","0.02132","0.02343"
"121.807","9252","0.2265","0.02138","0.02349"
"121.907","9259","0.2267","0.02143","0.02354"
"122.007","9266","0.2270","0.02146","0.02360"
"122.107","9274","0.2272","0.02152","0.02365"
"122.207","9280","0.2275","0.02157","0.02370"
"122.307","9287","0.2277","0.02163","0.02376"
"122.407","9295","0.2280","0.02168","0.02381"
"122.507","9303","0.2282","0.02173","0.02387"
"122.607","9309","0.2285","0.02178","0.02392"
"122.707","9316","0.2287","0.02181","0.02397"
"122.807","9323","0.2290","0.02186","0.02403"
"122.907","9331","0.2292","0.02190","0.02408"
"123.007","9337","0.2295","0.02195","0.02414"
"123.107","9344","0.2297","0.02199","0.02419"
"123.207","9352","0.2300","0.02205","0.02425"
"123.307","9359","0.2302","0.02210","0.02430"
"123.407","9365","0.2305","0.02215","0.02436"
"123.507","9373","0.2307","0.02220","0.02441"
"123.607","9380","0.2310","0.02226","0.02447"
"123.707","9386","0.2312","0.02232","0.02452"
"123.807","9393","0.2315","0.02236","0.02457"
"123.907","9400","0.2317","0.02241","0.02463"
"124.007","9408","0.2320","0.02247","0.02468"
"124.107","9414","0.2322","0.02251","0.02473"
"124.207","9421","0.2325","0.02256","0.02479"
"124.307","9428","0.2327","0.02261","0.02484"
"124.407","9435","0.2330","0.02265","0.02490"
"124.507","9441","0.2332","0.02271","0.02495"
"124.607","9449","0.2335","0.02277","0.02501"
"124.707","9456","0.2337","0.02283","0.02506"
"124.807","9463","0.2340","0.02287","0.02512"
"124.907","9469","0.2342","0.02293","0.02517"
"125.007","9477","0.2345","0.02298","0.02523"
"125.107","9484","0.2347","0.02304","0.02528"
"125.207","9490","0.2350","0.02310","0.02534"
"125.307","9497","0.2352","0.02316","0.02539"
"125.407","9505","0.2355","0.02320","0.02545"
"125.507","9511","0.2357","0.02325","0.02551"
"125.607","9518","0.2360","0.02329","0.02556"
"125.707","9525","0.2362","0.02335","0.02561"
"125.807","9533","0.2365","0.02340","0.02567"
"125.907","9539","0.2367","0.02345","0.02573"
"126.007","9546","0.2370","0.02350","0.02578"
"126.107","9553","0.2372","0.02355","0.02583"
"126.207","9560","0.2375","0.02359","0.02589"
"126.307","9566","0.2377","0.02365","0.02595"
"126.407","9573","0.2380","0.02370","0.02600"
"126.507","9580","0.2382","0.02374","0.02606"
"126.607","9587","0.2385","0.02379","0.02611"
"126.707","9594","0.2387","0.02385","0.02617"
"126.807","9601","0.2390","0.02392","0.02623"
"126.907","9608","0.2392","0.02396","0.02628"
"127.007","9614","0.2395","0.02401","0.02634"
"127.107","9621","0.2397","0.02405","0.02640"
"127.207","9627","0.2400","0.02410","0.02645"
"127.307","9634","0.2402","0.02414","0.02651"
